x_goal: -8.579278826, -3.252076767, -0.825741406, 0.2963437531, 

x_start: 3.952623908, -8.014392969, -0.879549067, 0.9396181372, 
x_goal: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 

x_start: 9.767476637, 9.178985385, -0.7959103866, 0.3055806378, 
x_goal: 9.535221816, -8.885706142, 0.209691036, -0.09768157219, 

x_start: 8.874961506, 8.051969428, 0.3636405957, -0.1001000209, 
x_goal: 9.535221816, -8.885706142, 0.209691036, -0.09768157219, 

x_start: 9.535221816, -8.885706142, 0.209691036, -0.09768157219, 
x_goal: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 

x_start: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 
x_goal: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 

x_start: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 
x_goal: -6.82060827, -3.23984765, -0.7792497217, 0.3495046445, 

x_start: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 
x_goal: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 

x_start: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 
x_goal: 9.767476637, 9.178985385, -0.7959103866, 0.3055806378, 

x_start: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 
x_goal: 8.874961506, 8.051969428, 0.3636405957, -0.1001000209, 

x_start: 5.563135138, -7.192984451, 0.7400242905, 0.7401745021, 
x_goal: -4.343860811, 9.59173461, -0.7596068708, -0.281111062, 

x_start: 2.241914449, -5.55357229, 0.2338679973, -0.2270220439, 
x_goal: -4.343860811, 9.59173461, -0.7596068708, -0.281111062, 

x_start: -4.343860811, 9.591734609, -0.7596068708, -0.281111062, 
x_goal: 2.241914449, -5.55357229, 0.2338679973, -0.2270220439, 

x_start: -4.343860811, 9.591734609, -0.7596068708, -0.281111062, 
x_goal: -1.2482558, -4.049307895, 0.7835460035, -0.8865740485, 

x_start: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 
x_goal: -4.077196014, -0.3821292752, -0.7625445714, 0.3773223725, 

x_start: 6.758898133, 3.473192621, -0.8078031977, 0.9438899979, 
x_goal: -4.077196014, -0.3821292752, -0.7625445714, 0.3773223725, 

x_start: 5.563135138, -7.192984451, 0.7400242905, 0.7401745021, 
x_goal: -3.640336534, 7.609517863, -0.1714740233, 0.8364709457, 

x_start: 9.572366858, -0.5278391996, 0.5983171277, 0.601821505, 
x_goal: -8.71704998, -5.663557337, 0.3849442387, 0.1303777313, 

x_start: -8.717049979, -5.663557337, 0.3849442387, 0.1303777313, 
x_goal: -1.2482558, -4.049307895, 0.7835460035, -0.8865740485, 

x_start: -4.708887772, -6.273353109, 0.548467373, 0.4738363558, 
x_goal: 0.4649610585, 8.334459132, -0.812118988, 0.842315224, 

x_start: 5.563135138, -7.192984451, 0.7400242905, 0.7401745021, 
x_goal: 0.4649610585, 8.334459132, -0.812118988, 0.842315224, 

x_start: 1.360891275, -2.144304137, 0.8511932665, 0.6721575377, 
x_goal: 0.4649610585, 8.334459132, -0.812118988, 0.842315224, 

x_start: 0.4649610584, 8.334459131, -0.812118988, 0.842315224, 
x_goal: 4.785271627, -9.600246553, -0.9216244221, -0.116578157, 

x_start: 8.874961506, 8.051969428, 0.3636405957, -0.1001000209, 
x_goal: 1.518929903, -8.337750267, 0.8585923957, -0.4445628719, 

x_start: 1.518929903, -8.337750267, 0.8585923957, -0.4445628719, 
x_goal: -3.640336534, 7.609517863, -0.1714740233, 0.8364709457, 

x_start: 1.518929903, -8.337750267, 0.8585923957, -0.4445628719, 
x_goal: -6.068352866, 8.991421028, -0.2625496685, 0.3250537361, 

x_start: 1.518929903, -8.337750267, 0.8585923957, -0.4445628719, 
x_goal: 9.529189304, 7.563869371, -0.06269760337, 0.01924874354, 

x_start: 9.767476637, 9.178985385, -0.7959103866, 0.3055806378, 
x_goal: -7.36404276, 2.943482772, 0.4326543957, 0.6827722443, 

x_start: 6.758898133, 3.473192621, -0.8078031977, 0.9438899979, 
x_goal: -4.21187818, -4.705396714, -0.6336172731, -0.2043584967, 

x_start: -4.21187818, -4.705396714, -0.6336172731, -0.2043584967, 
x_goal: 8.874961506, 8.051969428, 0.3636405957, -0.1001000209, 

x_start: -4.21187818, -4.705396714, -0.6336172731, -0.2043584967, 
x_goal: 0.9762700461, 1.856892328, 0.4303787299, 0.6885314882, 

x_start: 1.73025866, 1.056429683, -0.9597848989, -0.6701190788, 
x_goal: -8.579278826, -3.252076767, -0.825741406, 0.2963437531, 

x_start: 6.578800566, -2.603838085, -0.9906090358, -0.7071164735, 
x_goal: -5.822464828, 2.701177541, -0.6773809777, 0.9905991312, 

x_start: 6.578800566, -2.603838085, -0.9906090358, -0.7071164735, 
x_goal: -4.077196014, -0.3821292752, -0.7625445714, 0.3773223725, 

x_start: 6.578800566, -2.603838085, -0.9906090358, -0.7071164735, 
x_goal: -6.82060827, -3.23984765, -0.7792497217, 0.3495046445, 

x_start: 6.578800566, -2.603838085, -0.9906090358, -0.7071164735, 
x_goal: -8.579278826, -3.252076767, -0.825741406, 0.2963437531, 

